student_id,skill_id,skill_mastery,ability_profile,problem_difficulty,correctness,problems
1856,18,0.862535,5,1,1,455
1856,18,0.862409,5,1,1,839
1856,18,0.862283,5,1,1,462
1856,18,0.862157,5,1,1,45
1856,19,0.361842,5,6,0,170
1856,19,0.10612,5,0,1,751
1856,19,0.205571,5,1,1,781
1856,19,0.301428,5,1,1,538
1856,79,0.257669,5,7,1,376
1856,79,0.42992,5,5,1,377
1856,88,0.496815,5,5,1,406
1856,90,0.849057,5,1,1,408
1856,90,0.848923,5,1,1,407
1856,91,0.93125,5,1,1,408
1856,91,0.931176,5,1,1,407
1856,92,0.869281,5,1,1,410
1856,92,0.869159,5,1,1,409
1856,93,0.894737,5,1,1,410
1856,93,0.894633,5,1,1,409
1856,93,0.894529,5,1,1,410
1856,94,0.512987,5,2,0,412
1856,94,0.51597,5,1,1,411
1856,94,0.51583,5,2,1,412
1856,80,0.928571,5,1,1,411
1856,80,0.928495,5,2,1,412
1856,81,0.416667,5,1,1,414
1856,81,0.49832,5,1,0,413
1856,81,0.10993,5,1,1,414
1856,82,0.908451,5,1,1,413
1856,82,0.908357,5,1,1,414
1856,82,0.908264,5,1,1,413
1856,82,0.908171,5,1,1,414
1856,83,0.446429,5,4,0,620
1856,83,0.448629,5,3,1,612
1856,83,0.448474,5,2,0,590
1856,83,0.450673,5,2,1,598
1856,83,0.450516,5,3,1,622
1856,83,0.450359,5,3,1,596
1856,83,0.450202,5,4,1,633
1856,83,0.450046,5,2,1,594
1856,84,0.786517,5,1,1,601
1856,84,0.786311,5,1,0,589
1856,84,0.788198,5,2,1,634
1856,84,0.787993,5,3,1,595
1856,84,0.787787,5,3,0,617
1856,84,0.789665,5,1,1,587
1856,84,0.78946,5,1,1,613
1856,84,0.789255,5,3,1,615
1856,84,0.78905,5,1,1,603
1856,85,0.609375,5,1,1,655
1856,85,0.609171,5,2,1,653
1856,85,0.608967,5,3,1,659
1856,85,0.608763,5,3,1,657
1856,85,0.608559,5,3,1,663
1856,85,0.608356,5,2,1,651
1856,85,0.608152,5,1,1,654
1856,86,0.771429,5,1,1,652
1856,20,0.878378,5,1,1,556
1856,21,0.90604,5,1,1,182
1856,21,0.905921,5,1,1,184
1856,21,0.905802,5,1,1,825
1856,21,0.905683,5,1,1,183
1856,21,0.905564,5,2,1,179
1856,22,0.916667,5,1,1,187
1856,22,0.91658,5,1,1,185
1860,21,0.90604,0,1,0,182
1860,21,0.906981,0,1,1,184
1860,21,0.906863,0,1,0,825
1860,21,0.907797,0,1,0,183
1860,21,0.908722,0,2,1,179
1860,22,0.916667,0,1,0,187
1860,22,0.918264,0,1,1,185
1860,22,0.918179,0,1,1,189
1860,22,0.918093,0,0,1,186
1860,22,0.918008,0,1,1,188
1860,23,0.95,0,1,1,178
1860,23,0.959731,0,1,1,191
1860,23,0.967602,0,2,1,474
1860,108,0.274074,0,7,0,635
1860,108,0.222459,0,4,1,649
1860,108,0.250427,0,2,0,645
1860,108,0.202099,0,3,0,647
1860,108,0.161263,0,3,1,643
1860,108,0.183571,0,4,1,639
1860,108,0.208091,0,4,0,637
1860,109,0.917293,3,1,1,646
1860,109,0.9686,3,1,1,650
1860,109,0.988452,3,1,1,644
1860,110,0.170543,3,4,0,673
1860,110,0.001686,3,3,1,669
1860,110,0.003399,3,5,0,679
1860,110,0.001011,3,4,1,683
1860,110,0.002439,3,4,1,675
1860,111,0.848,3,3,1,680
1860,111,0.847784,3,2,1,666
1860,111,0.847567,3,2,1,684
1860,112,0.589286,3,4,0,686
1860,26,0.8,3,2,1,562
1860,27,0.952381,3,1,1,863
1860,27,0.952328,3,1,1,887
1860,27,0.952275,3,1,1,864
1860,28,0.84375,3,2,1,883
1860,28,0.843613,3,1,1,891
1860,28,0.843477,3,2,1,873
1860,29,0.94186,3,1,1,875
1860,29,0.941797,3,1,1,893
1860,29,0.941733,3,0,1,892
1860,30,0.95,3,1,1,876
1860,30,0.949944,3,1,1,895
1860,31,0.965517,3,0,1,882
1860,31,0.999996,3,0,1,874
1860,31,1.0,3,0,1,861
1860,95,0.72807,3,3,1,397
1860,95,0.727777,3,2,0,384
1860,95,0.729366,3,3,0,379
1860,95,0.73095,3,2,1,380
1860,95,0.730657,3,2,1,383
1860,95,0.730364,3,2,1,381
1860,99,0.884956,3,2,1,380
1860,99,0.884816,3,2,1,383
1860,99,0.884677,3,3,0,379
1860,99,0.885807,3,2,1,384
1860,99,0.885669,3,2,1,381
1860,100,0.637168,3,2,1,415
1860,100,0.636953,3,2,1,416
1860,100,0.636739,3,2,1,415
1860,100,0.636524,3,2,1,416
1860,101,0.872727,3,2,1,415
1860,101,0.872608,3,2,0,416
1860,101,0.87494,3,2,1,415
1860,102,0.7,3,3,1,422
1860,104,0.786408,3,2,1,423
1860,106,0.742424,3,2,0,424
1860,106,0.744588,3,2,1,425
1860,106,0.744368,3,2,1,424
1860,96,0.851064,3,2,1,425
1860,96,0.850896,3,2,1,424
1860,97,0.545455,3,1,1,714
1860,97,0.512014,3,3,0,625
1860,97,0.613845,3,1,1,628
1860,97,0.581519,3,4,1,629
1860,98,0.866667,3,5,1,716
1860,33,0.931373,3,1,1,561
1860,34,0.875,3,5,1,0
1860,34,0.874882,3,1,1,9
1860,34,0.874764,3,1,1,1
1860,34,0.874646,3,1,1,475
1860,34,0.874527,3,3,0,476
1860,34,0.876829,3,2,1,12
1860,34,0.876712,3,0,1,11
1860,34,0.876595,3,1,1,7
1860,34,0.876478,3,0,1,5
1860,34,0.876361,3,1,1,171
1860,34,0.876244,3,1,1,13
1860,35,0.939759,3,1,1,19
1860,35,0.939693,3,1,1,29
1860,35,0.939628,3,4,1,22
1860,35,0.939562,3,1,1,30
1860,35,0.939496,3,0,1,34
1860,36,0.96875,3,0,1,17
1860,36,0.968714,3,1,1,899
1860,36,0.968678,3,1,1,10
1860,36,0.968642,3,0,1,477
1860,36,0.968606,3,0,0,480
1860,36,0.969239,3,2,0,560
1860,36,0.96986,4,1,1,21
1860,36,0.969825,4,2,1,23
1860,36,0.96979,4,0,1,20
1860,36,0.969755,4,2,1,24
1860,36,0.96972,4,1,1,897
1860,120,0.893939,4,1,1,1076
1860,121,0.985294,4,0,1,1080
1860,121,0.999999,4,0,1,1071
1860,121,1.0,4,0,1,38
1860,121,1.0,4,0,1,756
1860,121,1.0,4,0,1,753
1860,121,1.0,4,0,1,754
1860,121,1.0,4,0,1,1078
1860,121,1.0,4,0,1,36
1860,121,1.0,4,0,1,1068
1860,121,1.0,4,0,1,1069
1860,121,1.0,4,0,1,1081
1860,121,1.0,4,0,1,1070
1860,121,1.0,4,0,1,757
1860,121,1.0,4,0,1,37
1860,121,1.0,4,0,1,1077
1860,121,1.0,4,0,1,35
1860,121,1.0,4,0,1,755
1860,121,1.0,4,0,1,1073
1860,121,1.0,4,0,1,1074
1860,121,1.0,4,0,1,1075
1860,121,1.0,4,0,1,1082
1860,121,1.0,4,0,1,39
1860,121,1.0,4,0,1,1067
1860,37,0.770492,4,2,1,559
1860,38,0.916667,4,1,1,888
1860,38,0.907111,4,2,1,880
1860,38,0.896583,4,2,0,871
1860,38,0.946296,4,1,1,885
1860,38,0.939913,4,3,1,865
1860,39,0.865385,4,2,1,881
1860,39,0.86526,4,0,1,866
1860,39,0.865136,4,0,1,869
1860,122,0.636364,4,2,0,736
1860,122,0.639036,4,4,1,739
1860,122,0.638821,4,1,1,741
1860,122,0.638605,4,4,1,742
1860,124,0.148936,4,9,0,219
1860,124,0.262895,4,1,1,223
1860,124,0.241045,4,0,1,220
1860,124,0.220534,4,0,1,234
1860,124,0.201374,4,0,1,238
1860,124,0.183561,4,0,1,224
1860,125,0.921053,4,1,1,239
1860,125,0.920924,4,6,0,252
1860,126,0.658537,4,3,1,269
1860,126,0.658236,4,7,0,291
1860,126,0.660074,4,6,0,289
1860,126,0.661907,4,9,0,294
1860,126,0.663734,4,8,1,298
1860,126,0.663433,4,5,1,296
1860,126,0.663132,4,1,1,295
1860,126,0.662831,4,6,1,297
1860,126,0.66253,4,6,1,290
1860,126,0.662229,4,6,1,293
1860,126,0.661928,4,6,1,292
1860,126,0.661627,4,0,1,273
1860,123,0.676471,4,3,1,722
1860,123,0.676308,4,2,1,723
1860,123,0.676146,4,1,1,725
1860,123,0.675983,4,0,1,726
1860,123,0.675821,4,0,1,727
1860,123,0.675658,4,1,0,728
1860,123,0.680346,4,2,1,730
1860,123,0.680182,4,1,1,729
1860,123,0.680019,4,1,1,724
1860,114,0.373333,4,7,0,202
1860,114,0.378646,4,0,1,204
1860,114,0.378745,4,0,1,201
1860,114,0.378845,4,0,1,203
1860,115,0.789474,4,0,0,207
1860,115,0.792986,4,1,1,205
1860,115,0.792828,4,0,1,206
1860,115,0.792671,4,1,1,205
1860,116,0.981132,4,0,1,198
1860,116,0.991493,4,0,1,199
1860,116,0.996168,4,0,1,200
1860,116,0.998275,4,0,1,197
1860,117,0.472222,4,4,0,213
1860,118,0.898551,4,0,1,217
1868,86,0.746782,0,3,1,660
1868,20,0.878378,0,1,0,556
1868,21,0.90604,0,1,0,182
1868,21,0.906981,0,1,1,184
1868,21,0.906863,0,1,1,825
1868,21,0.906745,0,1,1,183
1868,21,0.906627,0,2,0,179
1868,22,0.916667,0,1,1,187
1868,22,0.91658,0,1,1,185
1868,22,0.916494,0,1,0,189
1868,22,0.918094,0,0,1,186
1868,22,0.918009,0,1,1,188
1868,22,0.917923,0,2,1,190
1868,23,0.95,0,1,1,178
1868,108,0.274074,0,7,0,635
1868,108,0.222459,0,4,1,649
1868,108,0.250427,0,3,1,643
1868,108,0.280555,0,3,1,647
1868,108,0.312716,0,4,1,639
1868,109,0.917293,0,1,1,650
1868,109,0.9686,3,1,0,648
1868,109,0.145029,3,1,1,646
1868,109,0.368056,3,1,1,644
1868,109,0.633206,3,1,1,640
1868,110,0.170543,3,4,0,673
1868,110,0.001686,3,3,1,665
1868,110,0.003399,3,4,0,675
1868,110,0.001011,3,3,1,671
1868,110,0.002439,3,3,1,669
1868,111,0.848,3,2,1,666
1868,111,0.847784,3,2,1,674
1868,111,0.847567,3,3,1,680
1868,111,0.847351,3,5,1,678
1868,111,0.847134,3,2,1,670
1868,111,0.846917,3,2,1,668
1868,112,0.589286,3,4,1,705
1868,112,0.588729,3,2,1,695
1868,112,0.588172,3,4,1,707
1868,112,0.587616,3,6,1,688
1868,112,0.58706,3,5,1,693
1868,113,0.714286,3,2,1,696
1868,26,0.8,3,2,1,562
1868,27,0.952381,3,1,1,863
1868,27,0.952328,3,1,1,887
1868,27,0.952275,3,1,1,864
1868,28,0.84375,3,2,1,883
1868,28,0.843613,3,1,1,891
1868,29,0.94186,3,1,1,875
1868,95,0.72807,3,3,1,397
1868,95,0.727777,3,2,1,384
1868,95,0.727483,3,2,1,381
1868,95,0.727189,3,3,1,379
1868,99,0.884956,3,2,1,383
1868,99,0.884816,3,2,1,380
1868,100,0.637168,3,2,1,415
1868,100,0.636953,3,2,1,416
1868,100,0.636739,3,2,1,415
1868,100,0.636524,3,2,1,416
1868,101,0.872727,3,2,1,415
1868,101,0.872608,3,2,1,416
1868,102,0.7,3,3,1,422
1868,104,0.786408,3,2,1,423
1876,1,0.829787,0,2,1,82
1876,1,0.829487,0,2,1,850
1876,1,0.829186,0,3,1,88
1876,1,0.828884,0,6,1,67
1876,1,0.828583,0,4,1,52
1876,1,0.82828,0,4,1,859
1876,1,0.827978,0,3,1,855
1876,2,0.72028,0,2,1,110
1876,2,0.720056,0,3,1,102
1876,4,0.862069,0,2,1,557
1876,5,0.810811,0,2,1,84
1876,5,0.810617,0,2,1,130
1876,5,0.810422,0,2,0,731
1876,5,0.812142,0,2,1,743
1876,5,0.811948,0,2,1,75
1876,5,0.811755,0,3,1,822
1876,6,0.697987,0,5,1,141
1876,6,0.697762,0,2,1,527
1876,6,0.697537,0,1,1,531
1876,7,0.917647,0,1,1,104
1876,7,0.917561,3,1,1,829
1876,7,0.917476,3,2,1,512
1876,7,0.91739,3,1,1,836
1876,50,0.659259,3,3,1,300
1876,50,0.658959,3,2,1,339
1876,50,0.658658,3,3,1,299
1876,50,0.658357,3,3,1,326
1876,50,0.658057,3,1,1,375
1876,50,0.657756,3,3,1,299
1876,53,0.901515,3,2,0,339
1876,53,0.902497,3,1,0,375
1876,53,0.90347,3,3,0,299
1876,53,0.904434,3,3,1,326
1876,53,0.904314,3,2,1,339
1876,53,0.904193,3,3,1,326
1876,53,0.904072,3,2,1,339
1876,53,0.903952,3,3,0,299
1876,53,0.904912,3,3,1,326
1876,53,0.904791,3,3,1,299
1876,54,0.898438,3,1,0,431
1876,54,0.899145,3,2,1,434
1876,54,0.898987,3,2,0,396
1876,54,0.899691,3,3,1,430
1876,54,0.899534,3,1,1,432
1876,54,0.899376,3,3,1,429
1876,54,0.899218,3,3,1,417
1876,54,0.89906,3,2,1,433
1876,55,0.929134,3,1,1,438
1876,55,0.929058,3,1,1,307
1876,55,0.928983,3,2,1,434
1876,55,0.928907,3,3,1,417
1876,55,0.928832,3,3,1,430
1876,55,0.928756,3,1,1,437
1876,55,0.92868,3,1,1,305
1876,55,0.928604,3,2,0,418
1876,55,0.929989,3,3,1,429
1876,55,0.929914,3,1,1,306
1876,55,0.92984,3,2,1,419
1876,56,0.795276,3,2,1,317
1876,56,0.879444,3,3,1,315
1876,56,0.931509,6,1,0,319
1876,56,0.130634,6,2,0,318
1876,56,0.101338,6,2,1,316
1876,56,0.242911,6,2,1,312
1876,56,0.413692,6,1,1,319
1876,56,0.586258,6,1,1,313
1876,56,0.732067,6,2,1,317
1876,57,0.172414,6,5,0,330
1876,57,0.136682,6,4,1,331
1876,57,0.156349,6,5,1,330
1876,57,0.178145,6,4,0,331
1876,57,0.141399,6,5,0,330
1876,57,0.111397,6,4,1,331
1876,57,0.128122,6,5,1,330
1876,57,0.146819,6,4,0,331
1876,8,0.714286,6,3,1,564
1876,9,0.787234,6,3,1,134
1876,9,0.892693,6,2,1,818
1876,9,0.948887,6,1,1,54
1876,9,0.976353,6,1,1,115
1876,9,0.989212,6,2,1,759
1876,9,0.99511,6,1,1,444
1876,9,0.99779,6,2,1,771
1876,10,0.87395,6,1,1,146
1876,61,0.57971,6,4,0,327
1876,61,0.581347,6,3,0,341
1876,61,0.582981,6,2,1,342
1876,61,0.582588,6,3,1,337
1876,61,0.582195,6,4,0,338
1876,61,0.583828,6,2,1,342
1876,61,0.583435,6,3,0,337
1876,61,0.585065,6,4,1,338
1876,61,0.584671,6,3,1,337
1876,61,0.584277,6,3,1,341
1876,61,0.583884,6,4,1,338
1876,63,0.780142,6,3,1,341
1876,63,0.779872,6,2,1,342
1876,63,0.779601,6,3,0,337
1876,63,0.780964,6,4,0,338
1876,63,0.78232,6,2,1,342
1876,63,0.782051,6,3,1,337
1876,63,0.781783,6,3,1,341
1876,63,0.781513,6,2,1,342
1876,63,0.781244,6,3,0,337
1876,63,0.782599,6,4,0,338
1876,63,0.783947,6,3,1,337
1876,64,0.716312,6,1,1,357
1876,64,0.716015,6,2,1,351
1876,64,0.715719,6,3,0,350
1876,64,0.717356,6,4,1,344
1876,64,0.71706,6,3,1,343
1876,64,0.716763,6,2,1,352
1876,64,0.716466,6,3,0,347
1876,64,0.718101,6,2,0,345
1876,64,0.719729,6,3,1,348
1876,64,0.719433,6,3,1,346
1876,65,0.863309,6,1,1,358
1876,65,0.863151,6,2,1,352
1876,65,0.862993,6,1,1,355
1876,66,0.372059,6,5,0,377
1876,68,0.628866,6,3,1,378
1876,32,0.82069,6,2,1,793
1876,32,0.820501,6,1,1,797
1876,32,0.820313,6,2,1,794
1876,32,0.820124,6,1,1,796
1876,32,0.819935,6,2,1,792
1876,12,0.84058,6,2,1,555
1876,13,0.840491,6,1,1,74
1876,13,0.840315,6,2,1,548
1876,13,0.840139,6,2,1,463
1876,13,0.839964,6,7,0,550
1876,13,0.841462,6,1,1,165
1876,13,0.841287,6,1,1,485
1876,13,0.841112,6,1,1,458
1876,13,0.840937,6,1,1,552
1876,13,0.840762,6,1,1,454
1876,14,0.658228,6,3,1,149
1876,14,0.658008,6,1,1,457
1876,14,0.657787,6,1,1,142
1876,14,0.657567,6,1,1,490
1876,14,0.657347,6,1,1,465
1876,14,0.657127,6,2,1,491
1876,14,0.656907,6,1,1,468
1876,14,0.656687,6,2,1,147
1876,14,0.656467,6,1,1,148
1876,15,0.872,6,1,1,551
1876,15,0.87188,6,1,1,156
1876,15,0.87176,6,1,1,554
1876,71,0.697674,6,3,1,340
1876,71,0.697508,6,1,0,387
1876,71,0.70201,6,1,1,386
1876,71,0.701843,6,1,1,391
1876,71,0.701677,6,1,1,389
1876,71,0.70151,6,1,1,388
1876,72,0.923077,6,1,1,390
1876,72,0.922996,6,1,1,387
1876,73,0.759259,6,1,1,398
1876,73,0.759094,6,0,1,392
1876,73,0.758929,6,1,1,394
1876,73,0.758763,6,0,1,393
1876,73,0.758598,6,1,1,395
1876,73,0.758433,6,0,1,393
1876,74,0.952663,6,1,1,399
1876,74,0.991464,6,0,1,392
1876,74,0.998467,6,1,1,395
1876,74,0.999725,6,1,1,398
1876,74,0.999951,6,0,1,393
1876,75,0.97619,6,0,1,400
1876,75,0.990345,6,0,1,405
1876,75,0.996113,6,0,1,402
1876,75,0.998439,6,0,0,403
1876,75,0.649869,6,0,1,404
1876,75,0.830038,6,1,1,401
1876,75,0.925592,6,0,1,405
1876,75,0.969036,6,0,1,400
1876,75,0.987398,6,0,1,403
1876,75,0.994919,6,0,1,405
1876,75,0.997959,6,0,1,400
1876,75,0.999181,6,0,1,402
1876,75,0.999672,6,1,1,401
1876,76,0.944828,6,0,1,403
1876,76,0.964613,6,0,1,400
1876,76,0.977439,6,0,1,404
1876,76,0.985671,6,1,1,401
1876,76,0.990922,6,0,1,402
1876,76,0.994258,6,0,1,400
1876,77,0.45977,6,4,0,568
1876,77,0.461551,6,5,1,574
1876,77,0.461262,6,4,1,662
1876,77,0.460974,6,6,1,585
1876,77,0.460685,6,3,1,566
1876,77,0.460397,6,5,1,718
1876,77,0.46011,6,4,0,570
1876,77,0.461891,6,5,1,607
1876,77,0.461601,6,6,1,565
1876,78,0.479167,6,4,1,606
1876,78,0.47869,6,5,0,569
1876,17,0.806452,6,2,1,558
1876,18,0.863415,6,1,1,838
1880,18,0.863289,0,1,1,509
1880,18,0.863164,0,1,1,462
1880,18,0.863038,0,5,1,456
1880,18,0.862912,0,1,1,537
1880,18,0.862787,0,1,1,176
1880,18,0.862661,0,1,1,810
1880,18,0.862535,0,1,1,839
1880,18,0.862409,0,1,1,455
1880,18,0.862283,0,1,1,45
1880,19,0.361842,0,6,1,170
1880,19,0.44802,0,0,1,751
1880,19,0.526828,0,1,1,781
1880,19,0.597673,0,1,1,815
1880,19,0.660385,0,1,0,538
1880,19,0.118318,0,1,1,499
1880,19,0.217438,0,2,1,847
1880,19,0.312731,0,0,1,461
1880,79,0.257669,0,7,0,376
1880,79,0.101781,0,5,0,377
1880,88,0.496815,0,5,0,406
1880,90,0.849057,3,1,1,407
1880,90,0.848923,3,1,1,408
1880,90,0.848789,3,1,1,407
1880,91,0.93125,3,1,1,408
1880,91,0.931176,3,1,1,407
1880,91,0.931103,3,1,1,408
1880,91,0.931029,3,1,1,407
1880,91,0.930956,3,1,1,408
1880,91,0.930882,3,1,0,407
1880,91,0.932225,3,1,1,408
1880,92,0.869281,3,1,1,409
1880,92,0.869159,3,1,1,410
1880,93,0.894737,3,1,1,409
1880,93,0.894633,3,1,1,410
1880,94,0.512987,3,1,1,411
1880,94,0.51285,3,2,1,412
1880,94,0.512713,3,1,0,411
1880,94,0.515696,3,2,1,412
1880,80,0.928571,3,1,1,411
1880,80,0.928495,3,2,1,412
1880,80,0.928419,7,1,1,411
1880,81,0.416667,7,1,1,414
1880,81,0.49832,7,1,1,413
1880,81,0.572178,7,1,1,414
1880,82,0.908451,7,1,1,413
1880,82,0.908357,7,1,1,414
1880,82,0.908264,7,1,1,413
1880,83,0.446429,7,3,1,618
1880,83,0.446277,7,3,1,582
1880,83,0.446125,7,3,1,622
1880,83,0.445974,7,2,1,590
1880,83,0.445823,7,1,1,586
1880,83,0.445672,7,2,0,614
1880,83,0.447872,7,2,1,602
1880,83,0.447719,7,4,0,616
1880,83,0.449918,7,4,1,633
1880,83,0.449762,7,3,1,610
1880,20,0.878378,7,1,1,556
1880,21,0.90604,7,1,1,182
1880,21,0.905921,7,1,1,184
1880,21,0.905802,7,1,1,825
1880,21,0.905683,7,1,1,183
1880,21,0.905564,7,2,1,179
1880,22,0.916667,7,1,1,187
1880,22,0.91658,7,1,1,185
1880,22,0.916494,7,1,1,189
1880,22,0.916407,7,1,0,188
1880,22,0.918009,7,0,1,186
1880,22,0.917923,7,2,1,190
1880,23,0.95,7,1,1,178
1880,23,0.959731,7,1,1,191
1880,23,0.967602,7,2,1,474
1880,108,0.274074,7,7,0,635
1880,108,0.222459,7,4,0,649
1880,108,0.178342,7,3,0,647
1880,108,0.141561,7,3,1,643
1880,108,0.161768,7,2,1,645
1880,108,0.184128,7,4,1,639
1880,109,0.917293,7,1,1,648
1880,109,0.9686,7,1,0,644
1880,109,0.145029,7,1,1,640
1880,109,0.368056,7,1,1,650
1880,109,0.633206,7,1,1,646
1880,109,0.830401,7,10,0,636
1880,109,0.108289,7,5,0,638
1880,110,0.170543,7,3,0,669
1880,110,0.001686,7,4,0,673
1880,110,0.001006,7,5,0,679
1880,110,0.001003,7,3,1,665
1880,110,0.002428,7,3,1,667
1880,110,0.004453,7,4,0,675
1880,110,0.001015,7,3,1,671
1880,110,0.002444,7,4,1,683
1880,111,0.848,7,3,1,676
1880,111,0.847784,7,2,1,670
1880,111,0.847567,7,2,1,672
1880,111,0.847351,7,5,0,678
1880,111,0.848363,7,2,1,666
1880,111,0.848147,7,2,1,674
1880,111,0.847931,7,2,1,684
1880,111,0.847714,7,3,1,680
1880,26,0.8,7,2,1,562
1880,27,0.952381,7,1,1,863
1880,27,0.952328,7,1,1,887
1880,27,0.952275,7,1,1,864
1880,28,0.84375,7,2,1,883
1880,28,0.843613,7,1,1,891
1880,29,0.94186,7,1,1,875
1880,29,0.941797,7,1,1,893
1880,29,0.941733,7,0,1,892
1880,30,0.95,7,1,1,876
1880,30,0.949944,7,1,1,895
1880,30,0.949889,7,0,1,894
1880,95,0.72807,7,3,0,397
1880,95,0.729659,7,2,0,384
1880,95,0.731241,7,2,1,381
1880,95,0.730948,7,2,1,383
1880,95,0.730656,7,2,1,380
1880,99,0.884956,7,3,0,379
1880,99,0.886084,7,2,1,383
1880,99,0.885946,7,2,1,384
1880,99,0.885807,7,2,1,380
1880,99,0.885668,7,2,0,384
1880,99,0.88679,7,2,0,381
1880,99,0.887903,7,2,1,384
1880,99,0.887766,7,2,1,382
1880,99,0.887629,7,2,1,381
1880,100,0.637168,7,2,1,415
1880,100,0.636953,7,2,0,416
1880,100,0.639623,7,2,0,415
1880,100,0.642283,7,2,0,416
1880,101,0.872727,7,2,1,415
1880,101,0.872608,7,2,1,416
1880,101,0.872488,7,2,0,415
1880,101,0.874822,7,2,1,416
1880,102,0.7,7,3,1,422
1880,104,0.786408,7,2,1,423
1880,106,0.742424,7,2,0,424
1880,106,0.744588,7,2,0,425
1880,106,0.746738,7,2,1,424
1880,106,0.746519,7,2,1,425
1880,106,0.746299,7,2,1,424
1880,106,0.74608,7,2,1,425
1880,106,0.745861,7,2,1,424
1880,106,0.745641,7,2,1,425
1880,96,0.851064,7,2,1,424
1880,33,0.931373,7,1,1,561
1880,34,0.875,7,1,0,9
1880,34,0.877294,7,5,1,0
1880,34,0.877178,7,1,1,7
1880,34,0.877061,7,1,1,1
1880,34,0.876944,7,0,1,5
1880,34,0.876828,7,1,1,475
1880,34,0.876711,7,3,0,476
1880,34,0.878978,7,2,1,12
1880,34,0.878862,7,0,1,11
1880,34,0.878747,7,1,1,171
1880,34,0.878631,7,1,1,13
1880,35,0.939759,7,1,1,19
1884,1,0.829787,0,2,1,81
1884,1,0.829487,0,4,1,849
1884,1,0.829186,0,4,1,89
1884,1,0.828884,0,6,1,68
1884,1,0.828583,0,4,1,92
1884,2,0.72028,0,3,1,108
1884,2,0.720056,0,1,1,100
1884,2,0.719832,0,2,1,96
1884,2,0.719608,0,2,1,120
1884,4,0.862069,0,2,1,557
1884,5,0.810811,0,2,1,86
1884,5,0.810617,0,1,1,131
1884,5,0.810422,0,2,0,743
1884,6,0.697987,0,3,1,140
1884,6,0.697762,0,2,1,526
1884,6,0.697537,0,1,1,532
1884,7,0.917647,0,1,1,107
1884,7,0.917561,0,0,1,510
1884,50,0.659259,0,3,1,300
1884,50,0.658959,0,2,1,339
1884,50,0.658658,3,3,1,299
1884,50,0.658357,3,3,1,326
1884,50,0.658057,3,1,1,375
1884,50,0.657756,3,3,1,299
1884,53,0.901515,3,2,1,339
1884,53,0.901392,3,1,1,375
1884,53,0.901268,3,3,1,326
1884,53,0.901144,3,3,1,299
1884,53,0.90102,3,1,1,375
1884,53,0.900897,3,3,1,326
1884,54,0.898438,3,1,0,431
1884,54,0.899145,3,1,1,432
1884,54,0.898987,3,3,1,417
1884,54,0.898828,3,2,1,428
1884,54,0.89867,3,2,1,434
1884,54,0.898511,3,2,0,418
1884,54,0.899218,3,2,1,420
1884,54,0.89906,3,2,1,433
1884,54,0.898901,3,2,1,419
1884,55,0.929134,3,1,1,431
1884,55,0.929058,6,1,1,306
1884,55,0.928983,6,0,1,435
1884,55,0.928907,6,3,1,417
1884,55,0.928832,6,2,1,428
1884,55,0.928756,6,1,1,438
1884,55,0.92868,6,1,1,305
1884,55,0.928604,6,2,1,418
1884,56,0.795276,6,1,1,319
1884,56,0.879444,6,2,1,312
1884,56,0.931509,6,4,0,314
1884,56,0.130634,6,3,1,315
1884,56,0.280668,6,2,1,316
1884,56,0.454678,6,1,1,313
1884,56,0.623208,6,2,1,318
1884,57,0.172414,6,5,0,330
1884,57,0.136682,6,4,1,331
1884,57,0.156349,6,5,1,330
1884,57,0.178145,6,4,1,331
1884,57,0.202143,6,5,1,330
1884,57,0.228375,6,4,1,331
1884,57,0.256822,6,5,1,330
1884,58,0.698925,6,4,1,331
1884,58,0.698384,6,5,1,330
1884,58,0.697843,6,4,1,331
1884,8,0.714286,6,3,1,564
1884,9,0.787234,6,2,1,135
1884,9,0.892693,6,2,1,818
1884,9,0.948887,6,1,1,54
1884,9,0.976353,6,1,1,114
1884,9,0.989212,6,2,1,760
1884,10,0.87395,6,1,1,143
1884,10,0.873761,6,3,1,162
1884,10,0.873572,6,2,1,514
1884,61,0.57971,6,4,0,327
1884,61,0.581347,6,3,1,341
1884,61,0.580955,6,2,1,342
1884,61,0.580563,6,3,1,337
1884,61,0.580171,6,4,1,338
1884,61,0.57978,6,2,1,342
1884,61,0.579389,6,3,1,337
1884,63,0.780142,6,3,1,341
1884,63,0.779872,6,2,1,342
1884,63,0.779601,6,3,1,337
1884,63,0.779331,6,4,1,338
1884,63,0.77906,6,2,1,342
1884,63,0.77879,6,3,1,337
1884,63,0.778519,6,4,1,338
1884,63,0.778248,6,3,1,341
1884,63,0.777977,6,4,1,338
1884,64,0.716312,6,2,1,352
1884,64,0.716015,6,1,1,357
1884,64,0.715719,6,3,1,349
1884,64,0.715422,6,2,1,345
1884,64,0.715125,6,2,1,353
1884,64,0.714828,6,3,1,346
1884,65,0.863309,6,2,1,352
1884,65,0.863151,6,2,1,356
1884,65,0.862993,6,2,1,353
1884,65,0.862834,6,1,1,358
1884,65,0.862675,6,1,1,357
1884,65,0.862517,6,2,1,354
1884,65,0.862358,6,2,1,351
1884,65,0.862199,6,1,1,355
1884,65,0.862039,6,1,1,358
1884,65,0.86188,6,2,1,354
1884,65,0.861721,6,1,1,358
1884,65,0.861561,6,2,0,352
